journey_id,touchpoint_sequence,channel,timestamp,converted,conversion_value,days_to_conversion,total_touchpoints_in_journey
6958,3,Organic,2024-01-10,True,100,10,4
6958,4,Paid Search,2024-01-14,True,100,10,4
6959,1,Social,2024-01-05,False,0,2,2
6959,2,Organic,2024-01-07,False,0,2,2
6960,1,Social,2024-01-01,False,0,11,2
6960,2,Email,2024-01-12,False,0,11,2
6961,1,Social,2024-01-01,False,0,4,2
6961,2,Social,2024-01-05,False,0,4,2
6962,1,Social,2024-01-07,True,100,0,1
6963,1,Email,2024-01-05,True,100,5,2
6963,2,Social,2024-01-10,True,100,5,2
6964,1,Social,2024-01-10,True,100,0,1
6965,1,Organic,2024-01-09,False,0,4,2
6965,2,Email,2024-01-13,False,0,4,2
6966,1,Social,2024-01-01,True,100,12,2
6966,2,Social,2024-01-13,True,100,12,2
6967,1,Paid Search,2024-01-04,False,0,10,3
6967,2,Display,2024-01-11,False,0,10,3
6967,3,Email,2024-01-14,False,0,10,3
6968,1,Social,2024-01-02,False,0,8,3
6968,2,Social,2024-01-09,False,0,8,3
6968,3,Paid Search,2024-01-10,False,0,8,3
6969,1,Email,2024-01-05,False,0,6,2
6969,2,Email,2024-01-11,False,0,6,2
6970,1,Social,2024-01-12,True,100,0,1
6971,1,Social,2024-01-04,False,0,8,2
6971,2,Display,2024-01-12,False,0,8,2
6972,1,Social,2024-01-07,False,0,7,2
6972,2,Paid Search,2024-01-14,False,0,7,2
6973,1,Paid Search,2024-01-08,False,0,0,1
6974,1,Paid Search,2024-01-01,True,100,0,1
6975,1,Social,2024-01-02,True,100,0,1
6976,1,Social,2024-01-11,True,100,3,2
6976,2,Paid Search,2024-01-14,True,100,3,2
6977,1,Email,2024-01-09,True,100,0,1
6978,1,Social,2024-01-01,False,0,0,1
6979,1,Paid Search,2024-01-07,False,0,0,1
6980,1,Display,2024-01-03,False,0,1,2
6980,2,Paid Search,2024-01-04,False,0,1,2
6981,1,Organic,2024-01-04,False,0,0,1
6982,1,Social,2024-01-01,False,0,7,2
6982,2,Social,2024-01-08,False,0,7,2
6983,1,Paid Search,2024-01-07,False,0,4,2
6983,2,Paid Search,2024-01-11,False,0,4,2
6984,1,Social,2024-01-01,False,0,4,2
6984,2,Email,2024-01-05,False,0,4,2
6985,1,Paid Search,2024-01-13,True,100,0,1
6986,1,Social,2024-01-06,False,0,5,2
6986,2,Paid Search,2024-01-11,False,0,5,2
6987,1,Email,2024-01-03,True,100,0,1
6988,1,Social,2024-01-05,False,0,0,1
6989,1,Display,2024-01-10,False,0,0,1
6990,1,Social,2024-01-03,False,0,9,2
6990,2,Email,2024-01-12,False,0,9,2
6991,1,Social,2024-01-06,True,100,7,3
6991,2,Display,2024-01-10,True,100,7,3
6991,3,Display,2024-01-13,True,100,7,3
6992,1,Social,2024-01-01,False,0,4,2
6992,2,Email,2024-01-05,False,0,4,2
6993,1,Social,2024-01-06,True,100,0,1
6994,1,Display,2024-01-04,True,100,6,2
6994,2,Email,2024-01-10,True,100,6,2
6995,1,Paid Search,2024-01-02,False,0,12,4
6995,2,Paid Search,2024-01-03,False,0,12,4
6995,3,Paid Search,2024-01-07,False,0,12,4
6995,4,Paid Search,2024-01-14,False,0,12,4
6996,1,Social,2024-01-08,False,0,5,3
6996,2,Organic,2024-01-11,False,0,5,3
6996,3,Email,2024-01-13,False,0,5,3
6997,1,Social,2024-01-14,False,0,0,1
6998,1,Display,2024-01-09,True,100,5,2
6998,2,Paid Search,2024-01-14,True,100,5,2
6999,1,Social,2024-01-08,False,0,0,1
7000,1,Email,2024-01-10,True,100,0,1
7001,1,Social,2024-01-13,False,0,0,1
7002,1,Display,2024-01-04,True,100,0,1
7003,1,Social,2024-01-12,True,100,0,1
7004,1,Social,2024-01-13,True,100,0,1
7005,1,Paid Search,2024-01-12,False,0,0,1
7006,1,Display,2024-01-14,False,0,0,1
7007,1,Display,2024-01-01,True,100,11,3
7007,2,Paid Search,2024-01-04,True,100,11,3
7007,3,Paid Search,2024-01-12,True,100,11,3
7008,1,Social,2024-01-06,False,0,4,3
7008,2,Paid Search,2024-01-07,False,0,4,3
7008,3,Organic,2024-01-10,False,0,4,3
7009,1,Social,2024-01-01,False,0,0,1
7010,1,Social,2024-01-03,True,100,0,1
7011,1,Social,2024-01-03,False,0,1,2
7011,2,Paid Search,2024-01-04,False,0,1,2
7012,1,Display,2024-01-04,True,100,0,1
7013,1,Display,2024-01-01,True,100,11,2
7013,2,Paid Search,2024-01-12,True,100,11,2
7014,1,Social,2024-01-07,False,0,4,2
7014,2,Paid Search,2024-01-11,False,0,4,2
7015,1,Social,2024-01-04,False,0,0,1
7016,1,Display,2024-01-03,False,0,7,3
7016,2,Display,2024-01-06,False,0,7,3
7016,3,Paid Search,2024-01-10,False,0,7,3
7017,1,Social,2024-01-02,False,0,0,1
7018,1,Social,2024-01-05,False,0,0,1
7019,1,Display,2024-01-02,True,100,6,4
7019,2,Social,2024-01-03,True,100,6,4
7019,3,Social,2024-01-07,True,100,6,4
7019,4,Paid Search,2024-01-08,True,100,6,4
7020,1,Social,2024-01-02,False,0,2,2
7020,2,Paid Search,2024-01-04,False,0,2,2
7021,1,Email,2024-01-06,False,0,5,2
7021,2,Display,2024-01-11,False,0,5,2
7022,1,Social,2024-01-02,True,100,0,1
7023,1,Paid Search,2024-01-02,True,100,9,3
7023,2,Paid Search,2024-01-08,True,100,9,3
7023,3,Paid Search,2024-01-11,True,100,9,3
7024,1,Paid Search,2024-01-02,False,0,0,1
7025,1,Social,2024-01-07,True,100,5,2
7025,2,Paid Search,2024-01-12,True,100,5,2
7026,1,Social,2024-01-01,True,100,10,2
7026,2,Display,2024-01-11,True,100,10,2
7027,1,Social,2024-01-04,False,0,0,1
7028,1,Display,2024-01-02,False,0,7,3
7028,2,Social,2024-01-04,False,0,7,3
7028,3,Paid Search,2024-01-09,False,0,7,3
7029,1,Social,2024-01-06,False,0,6,3
7029,2,Email,2024-01-09,False,0,6,3
7029,3,Paid Search,2024-01-12,False,0,6,3
7030,1,Email,2024-01-11,False,0,0,1
7031,1,Social,2024-01-11,False,0,0,1
7032,1,Display,2024-01-07,False,0,1,2
7032,2,Paid Search,2024-01-08,False,0,1,2
7033,1,Display,2024-01-11,False,0,0,1
7034,1,Paid Search,2024-01-14,False,0,0,1
7035,1,Display,2024-01-01,True,100,0,1
7036,1,Social,2024-01-02,False,0,12,2
7036,2,Paid Search,2024-01-14,False,0,12,2
7037,1,Display,2024-01-01,True,100,11,3
7037,2,Organic,2024-01-10,True,100,11,3
7037,3,Paid Search,2024-01-12,True,100,11,3
7038,1,Social,2024-01-14,True,100,0,1
7039,1,Email,2024-01-05,False,0,0,1
7040,1,Social,2024-01-08,False,0,6,3
7040,2,Display,2024-01-10,False,0,6,3
7040,3,Social,2024-01-14,False,0,6,3
7041,1,Social,2024-01-07,True,100,2,2
7041,2,Paid Search,2024-01-09,True,100,2,2
7042,1,Display,2024-01-05,False,0,9,2
7042,2,Display,2024-01-14,False,0,9,2
7043,1,Paid Search,2024-01-12,True,100,0,1
7044,1,Paid Search,2024-01-10,False,0,3,2
7044,2,Social,2024-01-13,False,0,3,2
7045,1,Display,2024-01-01,True,100,0,1
7046,1,Display,2024-01-01,False,0,2,2
7046,2,Paid Search,2024-01-03,False,0,2,2
7047,1,Social,2024-01-10,True,100,1,2
7047,2,Organic,2024-01-11,True,100,1,2
7048,1,Social,2024-01-06,False,0,1,2
7048,2,Display,2024-01-07,False,0,1,2
7049,1,Social,2024-01-06,True,100,0,1
7050,1,Organic,2024-01-02,False,0,6,2
7050,2,Display,2024-01-08,False,0,6,2
7051,1,Display,2024-01-11,False,0,0,1
7052,1,Social,2024-01-14,True,100,0,1
7053,1,Social,2024-01-07,False,0,4,3
7053,2,Paid Search,2024-01-08,False,0,4,3
7053,3,Email,2024-01-11,False,0,4,3
7054,1,Paid Search,2024-01-03,True,100,4,2
7054,2,Paid Search,2024-01-07,True,100,4,2
7055,1,Social,2024-01-07,False,0,0,1
7056,1,Display,2024-01-04,False,0,9,3
7056,2,Display,2024-01-12,False,0,9,3
7056,3,Paid Search,2024-01-13,False,0,9,3
7057,1,Social,2024-01-05,False,0,9,2
7057,2,Paid Search,2024-01-14,False,0,9,2
7058,1,Paid Search,2024-01-02,False,0,0,1
7059,1,Social,2024-01-03,False,0,10,4
7059,2,Display,2024-01-05,False,0,10,4
7059,3,Display,2024-01-11,False,0,10,4
7059,4,Organic,2024-01-13,False,0,10,4
7060,1,Social,2024-01-04,False,0,6,3
7060,2,Social,2024-01-05,False,0,6,3
7060,3,Organic,2024-01-10,False,0,6,3
7061,1,Social,2024-01-01,False,0,0,1
7062,1,Paid Search,2024-01-03,False,0,4,3
7062,2,Paid Search,2024-01-04,False,0,4,3
7062,3,Display,2024-01-07,False,0,4,3
7063,1,Social,2024-01-06,True,100,0,1
7064,1,Paid Search,2024-01-03,True,100,9,3
7064,2,Display,2024-01-09,True,100,9,3
7064,3,Social,2024-01-12,True,100,9,3
7065,1,Social,2024-01-10,False,0,4,2
7065,2,Organic,2024-01-14,False,0,4,2
7066,1,Display,2024-01-08,True,100,5,2
7066,2,Display,2024-01-13,True,100,5,2
7067,1,Display,2024-01-04,True,100,3,2
7067,2,Paid Search,2024-01-07,True,100,3,2
7068,1,Email,2024-01-03,True,100,9,3
7068,2,Display,2024-01-07,True,100,9,3
7068,3,Email,2024-01-12,True,100,9,3
7069,1,Social,2024-01-06,True,100,3,2
7069,2,Paid Search,2024-01-09,True,100,3,2
7070,1,Display,2024-01-01,True,100,10,2
7070,2,Display,2024-01-11,True,100,10,2
7071,1,Paid Search,2024-01-04,False,0,10,2
7071,2,Email,2024-01-14,False,0,10,2
7072,1,Social,2024-01-05,True,100,5,2
7072,2,Social,2024-01-10,True,100,5,2
7073,1,Display,2024-01-02,True,100,7,3
7073,2,Social,2024-01-05,True,100,7,3
7073,3,Paid Search,2024-01-09,True,100,7,3
7074,1,Social,2024-01-13,False,0,0,1
7075,1,Email,2024-01-05,False,0,7,2
7075,2,Email,2024-01-12,False,0,7,2
7076,1,Display,2024-01-09,True,100,0,1
7077,1,Email,2024-01-07,False,0,6,2
7077,2,Paid Search,2024-01-13,False,0,6,2
7078,1,Social,2024-01-05,True,100,7,3
7078,2,Social,2024-01-10,True,100,7,3
7078,3,Display,2024-01-12,True,100,7,3
7079,1,Social,2024-01-07,False,0,0,1
7080,1,Paid Search,2024-01-01,True,100,2,2
7080,2,Email,2024-01-03,True,100,2,2
7081,1,Social,2024-01-02,True,100,10,3
7081,2,Email,2024-01-06,True,100,10,3
7081,3,Email,2024-01-12,True,100,10,3
7082,1,Social,2024-01-05,False,0,9,3
7082,2,Display,2024-01-06,False,0,9,3
7082,3,Paid Search,2024-01-14,False,0,9,3
7083,1,Social,2024-01-02,False,0,8,3
7083,2,Display,2024-01-08,False,0,8,3
7083,3,Paid Search,2024-01-10,False,0,8,3
7084,1,Social,2024-01-01,False,0,9,3
7084,2,Social,2024-01-04,False,0,9,3
7084,3,Paid Search,2024-01-10,False,0,9,3
7085,1,Social,2024-01-12,False,0,0,1
7086,1,Social,2024-01-09,False,0,0,1
7087,1,Social,2024-01-06,False,0,1,2
7087,2,Social,2024-01-07,False,0,1,2
7088,1,Social,2024-01-09,True,100,4,3
7088,2,Social,2024-01-12,True,100,4,3
7088,3,Paid Search,2024-01-13,True,100,4,3
7089,1,Social,2024-01-12,True,100,2,3
7089,2,Display,2024-01-13,True,100,2,3
7089,3,Email,2024-01-14,True,100,2,3
7090,1,Social,2024-01-07,False,0,1,2
7090,2,Email,2024-01-08,False,0,1,2
7091,1,Social,2024-01-01,False,0,3,2
7091,2,Email,2024-01-04,False,0,3,2
7092,1,Social,2024-01-13,False,0,0,1
7093,1,Organic,2024-01-01,False,0,5,3
7093,2,Email,2024-01-04,False,0,5,3
7093,3,Social,2024-01-06,False,0,5,3
7094,1,Social,2024-01-08,True,100,0,1
7095,1,Social,2024-01-01,False,0,6,3
7095,2,Social,2024-01-03,False,0,6,3
7095,3,Email,2024-01-07,False,0,6,3
7096,1,Social,2024-01-11,True,100,0,1
7097,1,Social,2024-01-08,True,100,0,1
7098,1,Social,2024-01-03,False,0,3,2
7098,2,Email,2024-01-06,False,0,3,2
7099,1,Organic,2024-01-02,False,0,9,3
7099,2,Paid Search,2024-01-08,False,0,9,3
7099,3,Email,2024-01-11,False,0,9,3
7100,1,Organic,2024-01-05,True,100,9,2
7100,2,Paid Search,2024-01-14,True,100,9,2
7101,1,Social,2024-01-09,False,0,3,3
7101,2,Social,2024-01-10,False,0,3,3
7101,3,Paid Search,2024-01-12,False,0,3,3
7102,1,Paid Search,2024-01-12,False,0,0,1
7103,1,Social,2024-01-01,True,100,9,4
7103,2,Social,2024-01-05,True,100,9,4
7103,3,Paid Search,2024-01-07,True,100,9,4
7103,4,Paid Search,2024-01-10,True,100,9,4
7104,1,Display,2024-01-02,False,0,4,3
7104,2,Email,2024-01-05,False,0,4,3
7104,3,Paid Search,2024-01-06,False,0,4,3
7105,1,Social,2024-01-06,True,100,3,3
7105,2,Social,2024-01-07,True,100,3,3
7105,3,Display,2024-01-09,True,100,3,3
7106,1,Display,2024-01-05,False,0,2,2
7106,2,Social,2024-01-07,False,0,2,2
7107,1,Social,2024-01-02,False,0,12,2
7107,2,Social,2024-01-14,False,0,12,2
7108,1,Social,2024-01-09,False,0,4,3
7108,2,Paid Search,2024-01-12,False,0,4,3
7108,3,Display,2024-01-13,False,0,4,3
7109,1,Display,2024-01-02,True,100,6,3
7109,2,Social,2024-01-03,True,100,6,3
7109,3,Paid Search,2024-01-08,True,100,6,3
7110,1,Social,2024-01-03,False,0,11,3
7110,2,Display,2024-01-10,False,0,11,3
7110,3,Paid Search,2024-01-14,False,0,11,3
7111,1,Paid Search,2024-01-01,False,0,0,1
7112,1,Paid Search,2024-01-06,False,0,0,1
7113,1,Social,2024-01-05,True,100,0,1
7114,1,Social,2024-01-04,False,0,8,2
7114,2,Display,2024-01-12,False,0,8,2
7115,1,Social,2024-01-09,False,0,0,1
7116,1,Paid Search,2024-01-07,False,0,0,1
7117,1,Social,2024-01-02,False,0,12,3
7117,2,Display,2024-01-04,False,0,12,3
7117,3,Display,2024-01-14,False,0,12,3
7118,1,Paid Search,2024-01-13,False,0,0,1
7119,1,Social,2024-01-01,True,100,8,2
7119,2,Social,2024-01-09,True,100,8,2
7120,1,Display,2024-01-04,False,0,3,2
7120,2,Paid Search,2024-01-07,False,0,3,2
7121,1,Organic,2024-01-04,False,0,1,2
7121,2,Display,2024-01-05,False,0,1,2
7122,1,Social,2024-01-03,False,0,8,2
7122,2,Email,2024-01-11,False,0,8,2
7123,1,Social,2024-01-03,False,0,4,3
7123,2,Email,2024-01-05,False,0,4,3
7123,3,Paid Search,2024-01-07,False,0,4,3
7124,1,Display,2024-01-06,True,100,7,3
7124,2,Social,2024-01-12,True,100,7,3
7124,3,Display,2024-01-13,True,100,7,3
7125,1,Social,2024-01-08,False,0,3,3
7125,2,Organic,2024-01-10,False,0,3,3
7125,3,Social,2024-01-11,False,0,3,3
7126,1,Display,2024-01-01,True,100,4,2
7126,2,Paid Search,2024-01-05,True,100,4,2
7127,1,Email,2024-01-05,False,0,4,3
7127,2,Paid Search,2024-01-07,False,0,4,3
7127,3,Paid Search,2024-01-09,False,0,4,3
7128,1,Social,2024-01-09,False,0,3,3
7128,2,Social,2024-01-11,False,0,3,3
7128,3,Organic,2024-01-12,False,0,3,3
7129,1,Organic,2024-01-05,False,0,0,1
7130,1,Social,2024-01-09,False,0,5,3
7130,2,Email,2024-01-13,False,0,5,3
7130,3,Social,2024-01-14,False,0,5,3
7131,1,Organic,2024-01-02,False,0,0,1
7132,1,Display,2024-01-09,False,0,5,3
7132,2,Email,2024-01-11,False,0,5,3
7132,3,Paid Search,2024-01-14,False,0,5,3
7133,1,Display,2024-01-01,False,0,1,2
7133,2,Paid Search,2024-01-02,False,0,1,2
7134,1,Paid Search,2024-01-11,False,0,0,1
7135,1,Social,2024-01-14,False,0,0,1
7136,1,Paid Search,2024-01-10,True,100,0,1
7137,1,Social,2024-01-05,False,0,0,1
7138,1,Paid Search,2024-01-07,False,0,7,3
7138,2,Social,2024-01-11,False,0,7,3
7138,3,Email,2024-01-14,False,0,7,3
7139,1,Organic,2024-01-05,True,100,0,1
7140,1,Social,2024-01-04,True,100,2,2
7140,2,Paid Search,2024-01-06,True,100,2,2
7141,1,Social,2024-01-06,False,0,0,1
7142,1,Social,2024-01-01,True,100,8,4
7142,2,Display,2024-01-03,True,100,8,4
7142,3,Paid Search,2024-01-06,True,100,8,4
7142,4,Email,2024-01-09,True,100,8,4
7143,1,Paid Search,2024-01-01,False,0,10,2
7143,2,Email,2024-01-11,False,0,10,2
7144,1,Display,2024-01-06,False,0,0,1
7145,1,Social,2024-01-06,False,0,5,2
7145,2,Email,2024-01-11,False,0,5,2
7146,1,Social,2024-01-07,False,0,6,3
7146,2,Social,2024-01-09,False,0,6,3
7146,3,Display,2024-01-13,False,0,6,3
7147,1,Paid Search,2024-01-07,False,0,2,2
7147,2,Display,2024-01-09,False,0,2,2
7148,1,Social,2024-01-07,True,100,0,1
7149,1,Social,2024-01-12,False,0,0,1
7150,1,Paid Search,2024-01-03,True,100,6,2
7150,2,Paid Search,2024-01-09,True,100,6,2
7151,1,Social,2024-01-10,False,0,4,3
7151,2,Display,2024-01-11,False,0,4,3
7151,3,Paid Search,2024-01-14,False,0,4,3
7152,1,Social,2024-01-06,False,0,0,1
7153,1,Social,2024-01-03,True,100,9,3
7153,2,Display,2024-01-07,True,100,9,3
7153,3,Email,2024-01-12,True,100,9,3
7154,1,Social,2024-01-07,False,0,0,1
7155,1,Social,2024-01-08,False,0,2,2
7155,2,Paid Search,2024-01-10,False,0,2,2
7156,1,Display,2024-01-06,False,0,5,3
7156,2,Paid Search,2024-01-07,False,0,5,3
7156,3,Email,2024-01-11,False,0,5,3
7157,1,Display,2024-01-07,False,0,6,2
7157,2,Organic,2024-01-13,False,0,6,2
7158,1,Social,2024-01-07,False,0,4,3
7158,2,Organic,2024-01-08,False,0,4,3
7158,3,Paid Search,2024-01-11,False,0,4,3
7159,1,Display,2024-01-10,False,0,4,2
7159,2,Paid Search,2024-01-14,False,0,4,2
7160,1,Display,2024-01-01,False,0,3,4
7160,2,Paid Search,2024-01-02,False,0,3,4
7160,3,Paid Search,2024-01-03,False,0,3,4
7160,4,Email,2024-01-04,False,0,3,4
7161,1,Paid Search,2024-01-05,False,0,5,3
7161,2,Email,2024-01-09,False,0,5,3
7161,3,Paid Search,2024-01-10,False,0,5,3
7162,1,Social,2024-01-09,False,0,0,1
7163,1,Display,2024-01-03,True,100,5,2
7163,2,Email,2024-01-08,True,100,5,2
7164,1,Email,2024-01-04,False,0,8,2
7164,2,Email,2024-01-12,False,0,8,2
7165,1,Social,2024-01-04,False,0,3,2
7165,2,Paid Search,2024-01-07,False,0,3,2
7166,1,Social,2024-01-01,False,0,4,2
7166,2,Display,2024-01-05,False,0,4,2
7167,1,Display,2024-01-05,False,0,9,3
7167,2,Paid Search,2024-01-09,False,0,9,3
7167,3,Paid Search,2024-01-14,False,0,9,3
7168,1,Display,2024-01-07,True,100,0,1
7169,1,Social,2024-01-04,False,0,0,1
7170,1,Display,2024-01-14,True,100,0,1
7171,1,Email,2024-01-01,False,0,1,2
7171,2,Email,2024-01-02,False,0,1,2
7172,1,Social,2024-01-06,False,0,3,3
7172,2,Social,2024-01-07,False,0,3,3
7172,3,Email,2024-01-09,False,0,3,3
7173,1,Display,2024-01-02,True,100,3,2
7173,2,Paid Search,2024-01-05,True,100,3,2
7174,1,Email,2024-01-10,False,0,0,1
7175,1,Display,2024-01-03,False,0,0,1
7176,1,Social,2024-01-04,False,0,0,1
7177,1,Paid Search,2024-01-07,False,0,7,3
7177,2,Display,2024-01-12,False,0,7,3
7177,3,Paid Search,2024-01-14,False,0,7,3
7178,1,Paid Search,2024-01-04,True,100,10,2
7178,2,Paid Search,2024-01-14,True,100,10,2
7179,1,Display,2024-01-01,False,0,13,3
7179,2,Social,2024-01-10,False,0,13,3
7179,3,Email,2024-01-14,False,0,13,3
7180,1,Social,2024-01-04,True,100,6,3
7180,2,Social,2024-01-07,True,100,6,3
7180,3,Paid Search,2024-01-10,True,100,6,3
7181,1,Social,2024-01-09,False,0,0,1
7182,1,Paid Search,2024-01-07,True,100,7,2
7182,2,Paid Search,2024-01-14,True,100,7,2
7183,1,Email,2024-01-03,True,100,4,2
7183,2,Social,2024-01-07,True,100,4,2
7184,1,Paid Search,2024-01-02,False,0,5,3
7184,2,Social,2024-01-03,False,0,5,3
7184,3,Display,2024-01-07,False,0,5,3
7185,1,Paid Search,2024-01-01,False,0,13,4
7185,2,Paid Search,2024-01-03,False,0,13,4
7185,3,Display,2024-01-11,False,0,13,4
7185,4,Paid Search,2024-01-14,False,0,13,4
7186,1,Social,2024-01-10,False,0,1,2
7186,2,Email,2024-01-11,False,0,1,2
7187,1,Social,2024-01-09,True,100,0,1
7188,1,Social,2024-01-04,False,0,0,1
7189,1,Email,2024-01-03,False,0,11,2
7189,2,Paid Search,2024-01-14,False,0,11,2
7190,1,Social,2024-01-01,False,0,5,3
7190,2,Display,2024-01-02,False,0,5,3
7190,3,Email,2024-01-06,False,0,5,3
7191,1,Social,2024-01-05,False,0,3,2
7191,2,Social,2024-01-08,False,0,3,2
7192,1,Social,2024-01-03,True,100,0,1
7193,1,Paid Search,2024-01-03,False,0,4,2
7193,2,Email,2024-01-07,False,0,4,2
7194,1,Paid Search,2024-01-04,False,0,7,2
7194,2,Email,2024-01-11,False,0,7,2
7195,1,Social,2024-01-04,False,0,10,3
7195,2,Paid Search,2024-01-13,False,0,10,3
7195,3,Social,2024-01-14,False,0,10,3
7196,1,Display,2024-01-08,False,0,0,1
7197,1,Social,2024-01-10,True,100,0,1
7198,1,Paid Search,2024-01-10,True,100,2,2
7198,2,Display,2024-01-12,True,100,2,2
7199,1,Social,2024-01-10,False,0,0,1
7200,1,Social,2024-01-02,False,0,10,3
7200,2,Social,2024-01-10,False,0,10,3
7200,3,Social,2024-01-12,False,0,10,3
7201,1,Display,2024-01-13,False,0,0,1
7202,1,Social,2024-01-04,False,0,4,2
7202,2,Paid Search,2024-01-08,False,0,4,2
7203,1,Social,2024-01-01,False,0,10,4
7203,2,Social,2024-01-08,False,0,10,4
7203,3,Social,2024-01-09,False,0,10,4
7203,4,Email,2024-01-11,False,0,10,4
7204,1,Paid Search,2024-01-04,False,0,0,1
7205,1,Paid Search,2024-01-07,False,0,0,1
7206,1,Display,2024-01-02,True,100,6,2
7206,2,Paid Search,2024-01-08,True,100,6,2
7207,1,Organic,2024-01-14,False,0,0,1
7208,1,Social,2024-01-02,False,0,12,2
7208,2,Email,2024-01-14,False,0,12,2
7209,1,Display,2024-01-02,True,100,9,3
7209,2,Paid Search,2024-01-03,True,100,9,3
7209,3,Social,2024-01-11,True,100,9,3
7210,1,Social,2024-01-09,False,0,0,1
7211,1,Social,2024-01-08,True,100,4,2
7211,2,Social,2024-01-12,True,100,4,2
7212,1,Social,2024-01-08,False,0,0,1
7213,1,Display,2024-01-10,False,0,4,3
7213,2,Social,2024-01-13,False,0,4,3
7213,3,Email,2024-01-14,False,0,4,3
7214,1,Paid Search,2024-01-01,False,0,10,2
7214,2,Email,2024-01-11,False,0,10,2
7215,1,Social,2024-01-02,True,100,9,2
7215,2,Email,2024-01-11,True,100,9,2
7216,1,Display,2024-01-08,False,0,2,2
7216,2,Paid Search,2024-01-10,False,0,2,2
7217,1,Social,2024-01-01,False,0,10,3
7217,2,Paid Search,2024-01-10,False,0,10,3
7217,3,Organic,2024-01-11,False,0,10,3
7218,1,Social,2024-01-11,False,0,2,2
7218,2,Paid Search,2024-01-13,False,0,2,2
7219,1,Display,2024-01-04,False,0,1,2
7219,2,Paid Search,2024-01-05,False,0,1,2
7220,1,Email,2024-01-05,False,0,4,2
7220,2,Display,2024-01-09,False,0,4,2
7221,1,Social,2024-01-02,False,0,7,3
7221,2,Display,2024-01-08,False,0,7,3
7221,3,Organic,2024-01-09,False,0,7,3
7222,1,Paid Search,2024-01-01,True,100,0,1
7223,1,Organic,2024-01-07,False,0,0,1
7224,1,Social,2024-01-09,True,100,3,2
7224,2,Display,2024-01-12,True,100,3,2
7225,1,Organic,2024-01-09,True,100,3,2
7225,2,Social,2024-01-12,True,100,3,2
7226,1,Display,2024-01-08,False,0,6,2
7226,2,Paid Search,2024-01-14,False,0,6,2
7227,1,Display,2024-01-02,False,0,3,4
7227,2,Paid Search,2024-01-03,False,0,3,4
7227,3,Display,2024-01-04,False,0,3,4
7227,4,Social,2024-01-05,False,0,3,4
7228,1,Display,2024-01-01,False,0,13,4
7228,2,Email,2024-01-08,False,0,13,4
7228,3,Display,2024-01-11,False,0,13,4
7228,4,Social,2024-01-14,False,0,13,4
7229,1,Display,2024-01-08,False,0,0,1
7230,1,Social,2024-01-11,False,0,0,1
7231,1,Social,2024-01-05,False,0,3,2
7231,2,Paid Search,2024-01-08,False,0,3,2
7232,1,Social,2024-01-12,True,100,0,1
7233,1,Social,2024-01-01,True,100,3,2
7233,2,Social,2024-01-04,True,100,3,2
7234,1,Display,2024-01-08,False,0,0,1
7235,1,Social,2024-01-10,False,0,0,1
7236,1,Social,2024-01-02,True,100,2,2
7236,2,Paid Search,2024-01-04,True,100,2,2
7237,1,Social,2024-01-01,False,0,0,1
7238,1,Organic,2024-01-05,False,0,5,2
7238,2,Email,2024-01-10,False,0,5,2
7239,1,Display,2024-01-03,False,0,2,2
7239,2,Paid Search,2024-01-05,False,0,2,2
7240,1,Email,2024-01-08,False,0,0,1
7241,1,Social,2024-01-09,False,0,0,1
7242,1,Display,2024-01-07,False,0,5,4
7242,2,Social,2024-01-08,False,0,5,4
7242,3,Email,2024-01-09,False,0,5,4
7242,4,Paid Search,2024-01-12,False,0,5,4
7243,1,Social,2024-01-02,True,100,2,2
7243,2,Paid Search,2024-01-04,True,100,2,2
7244,1,Display,2024-01-01,True,100,12,3
7244,2,Display,2024-01-05,True,100,12,3
7244,3,Paid Search,2024-01-13,True,100,12,3
7245,1,Display,2024-01-07,False,0,0,1
7246,1,Paid Search,2024-01-10,True,100,1,2
7246,2,Paid Search,2024-01-11,True,100,1,2
7247,1,Social,2024-01-03,False,0,5,2
7247,2,Social,2024-01-08,False,0,5,2
7248,1,Display,2024-01-01,False,0,13,4
7248,2,Paid Search,2024-01-04,False,0,13,4
7248,3,Paid Search,2024-01-08,False,0,13,4
7248,4,Paid Search,2024-01-14,False,0,13,4
7249,1,Paid Search,2024-01-11,True,100,0,1
7250,1,Social,2024-01-04,True,100,3,3
7250,2,Email,2024-01-06,True,100,3,3
7250,3,Email,2024-01-07,True,100,3,3
7251,1,Social,2024-01-07,True,100,0,1
7252,1,Social,2024-01-11,False,0,0,1
7253,1,Email,2024-01-03,False,0,9,2
7253,2,Email,2024-01-12,False,0,9,2
7254,1,Social,2024-01-07,False,0,0,1
7255,1,Social,2024-01-04,True,100,6,2
7255,2,Email,2024-01-10,True,100,6,2
7256,1,Paid Search,2024-01-05,False,0,0,1
7257,1,Social,2024-01-14,False,0,0,1
7258,1,Social,2024-01-01,False,0,0,1
7259,1,Paid Search,2024-01-11,False,0,0,1
7260,1,Social,2024-01-10,False,0,0,1
7261,1,Social,2024-01-06,False,0,5,2
7261,2,Paid Search,2024-01-11,False,0,5,2
7262,1,Display,2024-01-11,False,0,3,2
7262,2,Email,2024-01-14,False,0,3,2
7263,1,Display,2024-01-02,False,0,12,2
7263,2,Email,2024-01-14,False,0,12,2
7264,1,Email,2024-01-12,False,0,1,2
7264,2,Email,2024-01-13,False,0,1,2
