journey_id,converted,conversion_value,total_touchpoints_in_journey,days_to_conversion
7050,False,0,2,83
7051,True,100,3,37
7052,False,0,3,40
7053,True,100,4,38
7054,False,0,3,31
7055,False,0,5,68
7056,True,100,1,0
7057,True,100,5,54
7058,False,0,4,81
7059,False,0,4,75
7060,False,0,4,61
7061,True,100,5,81
7062,False,0,3,19
7063,False,0,5,69
7064,False,0,5,71
7065,False,0,2,71
7066,True,100,1,0
7067,False,0,4,40
7068,False,0,5,83
7069,False,0,3,79
7070,False,0,5,66
7071,True,100,4,56
7072,False,0,5,51
7073,True,100,2,42
7074,False,0,2,14
7075,False,0,2,22
7076,False,0,5,73
7077,False,0,3,48
7078,False,0,5,63
7079,False,0,4,46
7080,False,0,4,73
7081,True,100,5,86
7082,True,100,4,29
7083,False,0,5,83
7084,True,100,2,37
7085,False,0,4,60
7086,False,0,3,70
7087,True,100,3,16
7088,False,0,2,56
7089,False,0,5,77
7090,False,0,3,53
7091,False,0,5,41
7092,True,100,4,32
7093,True,100,3,25
7094,False,0,3,58
7095,False,0,2,18
7096,False,0,5,49
7097,False,0,2,32
7098,True,100,2,21
7099,False,0,3,27
7100,True,100,4,75
7101,False,0,2,9
7102,False,0,3,42
7103,True,100,5,72
7104,False,0,1,0
7105,True,100,4,82
7106,True,100,5,55
7107,False,0,3,36
7108,True,100,4,33
7109,False,0,5,36
7110,False,0,4,83
7111,False,0,2,43
7112,False,0,5,48
7113,False,0,3,17
7114,True,100,2,30
7115,False,0,1,0
7116,True,100,4,61
7117,True,100,3,74
7118,True,100,4,55
7119,False,0,5,71
7120,False,0,2,49
7121,True,100,4,38
7122,False,0,4,65
7123,False,0,4,54
7124,True,100,5,48
7125,False,0,5,61
7126,False,0,5,66
7127,False,0,4,41
7128,False,0,4,28
7129,False,0,4,64
7130,False,0,4,67
7131,False,0,3,80
7132,True,100,3,36
7133,False,0,3,64
7134,True,100,5,85
7135,False,0,1,0
7136,False,0,4,76
7137,False,0,2,21
7138,False,0,4,53
7139,True,100,4,40
7140,False,0,4,52
7141,False,0,4,15
7142,False,0,2,15
7143,False,0,5,82
7144,True,100,2,32
7145,True,100,2,9
7146,False,0,4,46
7147,False,0,3,25
7148,False,0,2,64
7149,True,100,3,40
7150,False,0,1,0
7151,True,100,4,59
7152,True,100,3,70
7153,False,0,5,74
7154,False,0,5,72
7155,True,100,3,29
7156,False,0,3,52
7157,True,100,3,19
7158,False,0,2,15
7159,True,100,2,19
7160,True,100,4,67
7161,True,100,5,59
7162,False,0,5,66
7163,False,0,2,23
7164,False,0,3,54
7165,False,0,4,65
7166,False,0,3,58
7167,False,0,5,65
7168,False,0,5,70
7169,False,0,5,63
7170,False,0,4,62
7171,False,0,3,26
7172,False,0,3,72
7173,False,0,1,0
7174,True,100,5,63
7175,True,100,5,72
7176,False,0,4,56
7177,False,0,3,23
7178,False,0,3,67
7179,False,0,5,73
7180,False,0,5,62
7181,False,0,4,44
7182,False,0,1,0
7183,False,0,4,75
7184,True,100,5,67
7185,False,0,4,49
7186,True,100,3,24
7187,False,0,4,33
7188,False,0,3,47
7189,False,0,3,47
7190,True,100,3,57
7191,False,0,2,72
7192,False,0,2,17
7193,False,0,5,77
7194,False,0,4,69
7195,True,100,4,26
7196,False,0,1,0
7197,False,0,4,56
7198,False,0,5,35
7199,False,0,4,54
7200,True,100,3,6
7201,False,0,3,17
7202,False,0,5,84
7203,True,100,1,0
7204,True,100,3,36
7205,False,0,5,38
7206,False,0,2,10
7207,True,100,4,80
7208,False,0,3,69
7209,False,0,1,0
7210,False,0,3,36
7211,True,100,3,34
7212,False,0,3,84
7213,False,0,4,72
7214,True,100,3,58
7215,True,100,2,5
7216,False,0,4,65
7217,False,0,5,65
7218,True,100,3,69
7219,False,0,3,25
7220,True,100,2,74
7221,False,0,2,57
7222,True,100,4,50
7223,False,0,3,38
7224,True,100,4,51
7225,False,0,4,80
7226,False,0,4,58
7227,False,0,5,36
7228,False,0,5,50
7229,False,0,5,74
7230,False,0,4,83
7231,False,0,4,55
7232,False,0,2,26
7233,False,0,5,70
7234,True,100,4,43
7235,False,0,5,77
7236,True,100,3,29
7237,True,100,2,29
7238,True,100,5,35
7239,True,100,4,66
7240,False,0,3,39
7241,False,0,5,67
7242,False,0,3,15
7243,False,0,4,79
7244,False,0,5,80
7245,False,0,4,69
7246,False,0,4,87
7247,False,0,3,82
7248,True,100,4,48
7249,False,0,1,0
7250,True,100,5,75
7251,True,100,4,29
7252,True,100,2,66
7253,False,0,5,64
7254,False,0,3,64
7255,True,100,5,70
7256,True,100,5,73
7257,False,0,3,47
7258,False,0,3,49
7259,False,0,3,38
7260,False,0,4,48
7261,True,100,4,35
7262,False,0,4,30
7263,False,0,5,75
7264,False,0,3,81
7265,False,0,4,39
7266,True,100,2,57
7267,False,0,3,81
7268,False,0,3,45
7269,True,100,3,69
7270,False,0,4,27
7271,False,0,4,26
7272,False,0,2,5
7273,True,100,4,16
7274,True,100,2,40
7275,False,0,2,16
7276,True,100,5,76
7277,False,0,5,32
7278,False,0,3,19
7279,True,100,2,24
7280,False,0,3,75
7281,False,0,4,81
7282,False,0,4,48
7283,True,100,3,83
7284,False,0,2,12
7285,False,0,4,53
7286,False,0,4,57
7287,False,0,1,0
7288,False,0,1,0
7289,False,0,5,56
7290,False,0,4,40
7291,True,100,3,39
7292,False,0,3,70
7293,False,0,4,77
7294,False,0,1,0
7295,False,0,2,32
7296,False,0,3,23
7297,False,0,3,13
7298,False,0,5,69
7299,True,100,5,40
7300,False,0,3,68
7301,False,0,3,86
7302,False,0,3,28
7303,True,100,5,50
7304,False,0,4,59
7305,False,0,5,45
7306,False,0,4,45
7307,False,0,4,74
7308,False,0,3,42
7309,False,0,1,0
7310,False,0,4,61
7311,False,0,4,52
7312,False,0,4,70
7313,False,0,5,66
7314,False,0,5,59
7315,False,0,2,21
7316,False,0,1,0
7317,False,0,2,3
7318,True,100,3,66
7319,False,0,5,74
7320,True,100,2,23
7321,False,0,4,33
7322,False,0,3,37
7323,True,100,4,57
7324,True,100,4,66
7325,False,0,5,71
7326,False,0,4,21
7327,False,0,5,64
7328,False,0,4,40
7329,False,0,3,55
7330,False,0,1,0
7331,True,100,4,76
7332,False,0,4,66
7333,False,0,3,76
7334,False,0,3,71
7335,True,100,3,25
7336,True,100,3,13
7337,True,100,5,50
7338,False,0,3,71
7339,False,0,3,35
7340,False,0,5,54
7341,False,0,3,57
7342,True,100,4,36
7343,True,100,1,0
7344,False,0,3,29
7345,False,0,3,5
7346,False,0,3,34
7347,False,0,5,49
7348,True,100,4,65
7349,False,0,5,70
7350,False,0,4,81
7351,False,0,4,48
7352,True,100,1,0
7353,True,100,2,32
7354,False,0,3,58
7355,True,100,5,86
7356,False,0,2,19
7357,False,0,3,33
7358,False,0,5,60
7359,False,0,4,33
7360,False,0,3,57
7361,True,100,5,74
7362,True,100,4,78
7363,True,100,3,65
7364,True,100,2,27
7365,False,0,4,42
7366,True,100,3,6
7367,True,100,4,32
7368,False,0,3,66
7369,False,0,5,76
7370,False,0,4,58
7371,False,0,4,42
7372,False,0,4,31
7373,True,100,1,0
7374,False,0,4,86
7375,False,0,5,50
7376,False,0,3,63
7377,False,0,5,57
7378,True,100,2,59
7379,True,100,5,51
7380,False,0,4,41
7381,True,100,5,69
7382,True,100,4,77
7383,True,100,4,27
7384,False,0,3,47
7385,False,0,5,64
7386,False,0,5,52
7387,False,0,5,82
7388,False,0,5,56
7389,False,0,4,72
7390,False,0,4,52
7391,False,0,4,54
7392,False,0,3,25
7393,True,100,3,61
7394,False,0,4,62
7395,False,0,4,46
7396,False,0,2,3
7397,False,0,4,40
7398,False,0,2,30
7399,False,0,3,57
7400,False,0,4,71
7401,False,0,3,6
7402,True,100,5,35
7403,False,0,3,25
7404,True,100,5,59
7405,True,100,4,53
7406,False,0,3,61
7407,False,0,4,64
7408,False,0,3,79
7409,False,0,4,54
7410,False,0,5,68
7411,False,0,4,24
7412,False,0,4,62
7413,False,0,4,42
7414,False,0,4,83
7415,False,0,2,18
7416,False,0,5,48
7417,True,100,4,59
7418,True,100,3,81
7419,False,0,2,67
7420,False,0,5,89
7421,False,0,3,72
7422,False,0,4,70
7423,True,100,5,74
7424,False,0,2,19
7425,False,0,5,87
7426,True,100,2,31
7427,False,0,3,58
7428,False,0,3,39
7429,False,0,4,80
7430,False,0,2,10
7431,True,100,2,79
7432,False,0,5,49
7433,False,0,3,63
7434,True,100,4,70
7435,True,100,2,13
7436,True,100,2,42
7437,False,0,5,65
7438,False,0,5,52
7439,True,100,3,46
7440,False,0,5,64
7441,False,0,3,73
7442,True,100,5,68
7443,False,0,4,27
7444,False,0,4,60
7445,False,0,2,25
7446,False,0,5,59
7447,False,0,4,47
7448,False,0,3,64
7449,False,0,3,30
7450,True,100,5,86
7451,False,0,4,43
7452,False,0,3,50
7453,False,0,4,56
7454,False,0,4,59
7455,True,100,3,57
7456,False,0,5,74
7457,False,0,3,28
7458,True,100,1,0
7459,False,0,3,44
7460,False,0,3,68
7461,True,100,3,50
7462,True,100,5,65
7463,True,100,5,25
7464,False,0,2,49
7465,True,100,2,2
7466,False,0,5,33
7467,False,0,3,48
7468,False,0,3,47
7469,False,0,3,58
7470,False,0,5,50
7471,True,100,4,67
7472,False,0,2,12
7473,False,0,5,21
7474,True,100,4,86
7475,True,100,3,27
7476,False,0,3,62
7477,False,0,3,17
7478,False,0,2,1
7479,False,0,3,14
7480,False,0,3,46
7481,False,0,5,83
7482,False,0,5,74
7483,False,0,4,69
7484,True,100,5,67
7485,False,0,5,73
7486,True,100,4,72
7487,False,0,5,78
7488,False,0,4,18
7489,False,0,5,42
7490,False,0,1,0
7491,True,100,4,72
7492,False,0,3,39
7493,True,100,5,76
7494,False,0,2,23
7495,False,0,2,52
7496,False,0,4,44
7497,False,0,3,60
7498,True,100,5,68
7499,False,0,3,50
7500,False,0,2,27
7501,False,0,1,0
7502,True,100,5,40
7503,True,100,3,7
7504,True,100,5,33
7505,False,0,5,73
7506,False,0,3,45
7507,False,0,5,80
7508,False,0,5,51
7509,False,0,4,58
7510,True,100,4,45
7511,False,0,3,34
7512,False,0,3,66
7513,True,100,4,66
7514,False,0,4,41
7515,False,0,4,56
7516,True,100,1,0
7517,False,0,4,46
7518,True,100,5,57
7519,False,0,3,58
7520,True,100,4,69
7521,False,0,4,65
7522,False,0,3,22
7523,False,0,5,39
7524,False,0,4,45
7525,False,0,3,13
7526,False,0,2,4
7527,False,0,4,80
7528,True,100,3,68
7529,False,0,2,29
7530,False,0,4,57
7531,False,0,2,7
7532,False,0,2,78
7533,False,0,5,67
7534,False,0,4,38
7535,True,100,5,48
7536,False,0,5,58
7537,True,100,5,53
7538,False,0,5,38
7539,True,100,5,72
7540,True,100,5,39
7541,True,100,4,53
7542,True,100,5,38
7543,False,0,2,3
7544,False,0,2,8
7545,False,0,2,25
7546,False,0,5,64
7547,False,0,2,1
7548,True,100,5,49
7549,False,0,4,62
7550,False,0,3,40
7551,True,100,5,72
7552,False,0,1,0
7553,False,0,2,43
7554,False,0,5,37
7555,False,0,2,77
7556,False,0,5,39
7557,True,100,5,85
7558,False,0,4,64
7559,True,100,4,36
7560,False,0,2,35
7561,False,0,3,42
7562,False,0,5,72
7563,False,0,4,23
7564,False,0,3,36
7565,True,100,4,35
7566,False,0,4,41
7567,False,0,5,84
7568,True,100,4,55
7569,True,100,4,38
7570,False,0,5,56
7571,False,0,2,8
7572,False,0,2,5
7573,False,0,3,53
7574,True,100,4,77
7575,True,100,4,45
7576,False,0,4,62
7577,False,0,4,57
7578,True,100,3,20
7579,False,0,3,48
7580,False,0,3,65
7581,False,0,4,81
7582,False,0,5,51
7583,False,0,3,41
7584,True,100,5,66
7585,False,0,3,61
7586,False,0,4,68
7587,False,0,5,39
7588,False,0,2,10
7589,True,100,3,54
7590,False,0,3,49
7591,True,100,4,73
7592,False,0,2,20
7593,True,100,4,63
7594,False,0,2,36
7595,True,100,5,79
7596,False,0,4,54
7597,False,0,4,65
7598,False,0,5,68
7599,True,100,4,37
7600,True,100,3,63
7601,True,100,3,67
7602,False,0,2,6
7603,False,0,5,66
7604,False,0,3,59
7605,False,0,1,0
7606,False,0,5,50
7607,False,0,4,60
7608,True,100,4,78
7609,False,0,2,29
7610,False,0,2,64
7611,True,100,4,75
7612,True,100,5,69
7613,True,100,4,85
7614,False,0,4,78
7615,True,100,5,65
7616,True,100,3,47
7617,False,0,1,0
7618,False,0,4,43
7619,True,100,4,71
7620,True,100,2,28
7621,False,0,4,42
7622,True,100,2,19
7623,False,0,4,30
7624,False,0,2,69
7625,False,0,5,79
7626,False,0,1,0
7627,False,0,2,17
7628,True,100,4,64
7629,False,0,3,48
7630,False,0,3,40
7631,False,0,5,77
7632,False,0,2,50
7633,False,0,4,41
7634,True,100,3,55
7635,True,100,4,70
7636,False,0,4,28
7637,False,0,3,36
7638,False,0,3,32
7639,False,0,2,41
7640,False,0,3,82
7641,True,100,5,51
7642,True,100,3,81
7643,False,0,5,70
7644,True,100,3,69
7645,False,0,4,75
7646,False,0,5,69
7647,False,0,3,30
7648,False,0,4,71
7649,False,0,5,84
7650,True,100,3,55
7651,False,0,3,50
7652,True,100,5,75
7653,False,0,5,28
7654,False,0,3,56
7655,False,0,3,36
7656,True,100,4,44
7657,False,0,4,18
7658,False,0,5,71
7659,False,0,2,17
7660,False,0,2,19
7661,False,0,3,45
7662,False,0,1,0
7663,False,0,3,30
7664,False,0,5,71
7665,False,0,4,69
7666,False,0,1,0
7667,True,100,5,79
7668,True,100,4,70
7669,False,0,4,82
7670,False,0,5,66
7671,False,0,3,52
7672,False,0,5,65
7673,False,0,3,53
7674,False,0,4,48
7675,False,0,4,66
7676,False,0,4,79
7677,False,0,3,78
7678,False,0,4,28
7679,False,0,5,35
7680,False,0,4,30
7681,False,0,2,16
7682,False,0,4,73
7683,False,0,4,39
7684,False,0,4,70
7685,False,0,2,30
7686,False,0,4,50
7687,False,0,4,28
7688,False,0,5,31
7689,True,100,2,44
7690,False,0,2,33
7691,True,100,4,83
7692,True,100,5,73
7693,True,100,4,78
7694,False,0,4,83
7695,True,100,3,34
7696,False,0,3,47
7697,True,100,5,80
7698,True,100,2,26
7699,False,0,3,39
7700,False,0,5,82
7701,False,0,3,33
7702,False,0,2,5
7703,False,0,3,74
7704,True,100,5,26
7705,False,0,3,29
7706,False,0,3,50
7707,False,0,3,63
7708,False,0,5,69
7709,True,100,4,83
7710,True,100,4,36
7711,False,0,2,48
7712,False,0,2,19
7713,True,100,2,14
7714,False,0,5,42
7715,False,0,4,74
7716,False,0,3,40
7717,False,0,4,51
7718,False,0,1,0
7719,False,0,4,14
7720,False,0,4,61
7721,False,0,3,70
7722,True,100,5,45
7723,False,0,3,26
7724,False,0,4,50
7725,True,100,4,37
7726,False,0,4,76
7727,False,0,4,47
7728,True,100,3,78
7729,False,0,3,49
7730,False,0,1,0
7731,False,0,5,48
7732,False,0,3,13
7733,False,0,5,74
7734,True,100,4,60
7735,False,0,4,75
7736,False,0,3,70
7737,False,0,5,76
7738,False,0,3,61
7739,False,0,4,67
7740,True,100,3,80
7741,True,100,5,53
7742,False,0,3,21
7743,False,0,1,0
7744,True,100,4,49
7745,False,0,2,34
7746,False,0,1,0
7747,False,0,2,60
7748,False,0,3,52
7749,True,100,2,44
7750,False,0,2,62
7751,False,0,2,64
7752,False,0,5,72
7753,False,0,3,50
7754,False,0,2,1
7755,False,0,5,36
7756,True,100,4,58
7757,False,0,4,30
7758,False,0,4,42
7759,False,0,3,55
7760,False,0,3,32
7761,True,100,5,82
7762,True,100,2,45
7763,False,0,5,53
7764,False,0,3,34
7765,False,0,4,48
7766,False,0,5,56
7767,False,0,3,55
7768,True,100,5,54
7769,True,100,1,0
7770,False,0,5,77
7771,True,100,3,5
7772,True,100,4,55
7773,True,100,4,18
7774,False,0,3,34
7775,False,0,5,39
7776,False,0,3,57
7777,False,0,4,68
7778,False,0,5,74
7779,True,100,3,49
7780,False,0,4,41
7781,False,0,3,77
7782,True,100,4,65
7783,False,0,5,49
7784,True,100,5,75
7785,False,0,4,70
7786,False,0,5,40
7787,False,0,5,54
7788,False,0,4,51
7789,False,0,4,82
7790,False,0,3,80
7791,False,0,4,69
7792,True,100,4,52
7793,False,0,2,76
7794,True,100,1,0
7795,True,100,3,16
7796,False,0,5,43
7797,False,0,2,7
7798,False,0,3,33
7799,False,0,4,74
7800,False,0,2,8
7801,True,100,2,3
7802,False,0,3,72
7803,True,100,3,44
7804,True,100,4,50
7805,True,100,5,66
7806,False,0,5,51
7807,False,0,2,32
7808,True,100,4,62
7809,False,0,5,33
7810,False,0,2,63
7811,True,100,2,8
7812,False,0,5,84
7813,False,0,5,69
7814,False,0,2,56
7815,False,0,3,74
7816,True,100,1,0
7817,False,0,4,77
7818,True,100,3,43
7819,False,0,1,0
7820,True,100,3,75
7821,True,100,3,74
7822,True,100,4,73
7823,False,0,4,69
7824,True,100,5,61
7825,False,0,3,27
7826,False,0,5,86
7827,True,100,5,67
7828,True,100,4,72
7829,False,0,4,83
7830,False,0,4,22
7831,True,100,5,40
7832,False,0,5,66
7833,False,0,4,44
7834,True,100,2,8
7835,False,0,5,60
7836,False,0,4,45
7837,True,100,3,32
7838,False,0,5,64
7839,False,0,4,63
7840,False,0,5,71
7841,False,0,3,34
7842,False,0,5,39
7843,False,0,2,31
7844,False,0,4,58
7845,True,100,2,2
7846,False,0,3,12
7847,False,0,5,49
7848,True,100,2,25
7849,False,0,3,15
7850,False,0,3,70
7851,False,0,3,35
7852,False,0,4,68
7853,False,0,4,34
7854,False,0,4,46
7855,True,100,5,48
7856,True,100,4,13
7857,False,0,5,42
7858,False,0,5,64
7859,False,0,4,49
7860,False,0,5,26
7861,False,0,5,70
7862,False,0,3,27
7863,True,100,3,22
7864,False,0,3,33
7865,False,0,5,67
7866,True,100,5,54
7867,False,0,5,66
7868,False,0,4,49
7869,True,100,1,0
7870,False,0,3,13
7871,False,0,5,51
7872,True,100,4,75
7873,False,0,3,31
7874,True,100,1,0
7875,True,100,2,10
7876,False,0,4,54
7877,False,0,2,5
7878,False,0,4,41
7879,True,100,5,68
7880,False,0,3,72
7881,True,100,5,64
7882,False,0,5,85
7883,True,100,5,51
7884,False,0,3,28
7885,False,0,5,61
7886,False,0,5,43
7887,False,0,2,33
7888,True,100,2,37
7889,False,0,5,84
7890,False,0,4,49
7891,False,0,3,17
7892,True,100,4,40
7893,True,100,4,85
7894,False,0,5,43
7895,True,100,4,81
7896,False,0,3,41
7897,False,0,1,0
7898,True,100,5,75
7899,False,0,2,51
7900,False,0,4,42
7901,True,100,4,18
7902,False,0,3,13
7903,False,0,3,28
7904,False,0,2,57
7905,True,100,4,11
7906,False,0,1,0
7907,False,0,2,22
7908,False,0,5,84
7909,True,100,1,0
7910,True,100,5,55
7911,False,0,3,38
7912,True,100,5,86
7913,False,0,2,55
7914,False,0,2,15
7915,False,0,4,54
7916,False,0,4,52
7917,False,0,3,33
7918,True,100,2,19
7919,False,0,3,41
7920,True,100,3,42
7921,False,0,4,40
7922,True,100,5,65
7923,False,0,4,18
7924,False,0,4,42
7925,False,0,2,34
7926,False,0,3,76
7927,False,0,4,55
7928,False,0,2,8
7929,True,100,4,78
7930,True,100,3,25
7931,True,100,3,31
7932,False,0,3,45
7933,False,0,3,45
7934,True,100,3,35
7935,False,0,4,75
7936,False,0,3,73
7937,False,0,4,43
7938,True,100,3,56
7939,False,0,4,64
7940,False,0,4,70
7941,False,0,4,45
7942,False,0,1,0
7943,False,0,3,44
7944,False,0,5,71
7945,False,0,5,43
7946,False,0,5,60
7947,False,0,4,69
7948,False,0,5,62
7949,False,0,5,43
7950,False,0,5,57
7951,False,0,2,19
7952,False,0,5,68
7953,False,0,5,68
7954,True,100,3,36
7955,False,0,5,87
7956,False,0,5,59
7957,True,100,4,82
7958,False,0,5,35
7959,True,100,4,51
7960,False,0,4,42
7961,False,0,2,21
7962,False,0,3,47
7963,False,0,5,69
7964,True,100,2,65
7965,True,100,3,29
7966,False,0,2,56
7967,False,0,4,72
7968,False,0,3,55
7969,False,0,3,57
7970,True,100,1,0
7971,True,100,4,77
7972,False,0,1,0
7973,False,0,4,74
7974,False,0,4,50
7975,True,100,5,54
7976,False,0,2,57
7977,True,100,2,57
7978,False,0,2,24
7979,False,0,2,42
7980,False,0,4,55
7981,True,100,4,45
7982,False,0,5,42
7983,False,0,3,35
7984,True,100,4,66
7985,False,0,3,52
7986,False,0,3,17
7987,False,0,4,83
7988,False,0,2,63
7989,False,0,2,40
7990,True,100,5,67
7991,True,100,4,48
7992,False,0,5,70
7993,False,0,4,68
7994,False,0,4,80
7995,False,0,3,86
7996,True,100,5,73
7997,False,0,3,12
7998,True,100,2,45
7999,False,0,4,39
8000,True,100,3,63
8001,False,0,5,71
8002,False,0,5,80
8003,False,0,5,66
8004,False,0,2,22
8005,False,0,4,85
8006,False,0,3,33
8007,True,100,5,52
8008,False,0,5,22
8009,True,100,3,38
8010,False,0,3,76
8011,False,0,3,77
8012,True,100,3,4
8013,False,0,3,52
8014,False,0,5,59
8015,False,0,4,45
8016,True,100,2,2
8017,True,100,4,66
8018,True,100,3,18
8019,True,100,4,74
8020,False,0,4,53
8021,False,0,2,6
8022,False,0,2,13
8023,False,0,1,0
8024,False,0,3,79
8025,False,0,5,74
8026,True,100,3,48
8027,True,100,1,0
8028,False,0,3,17
8029,False,0,5,36
8030,True,100,3,64
8031,False,0,4,59
8032,False,0,5,61
8033,False,0,4,62
8034,False,0,2,22
8035,False,0,3,21
8036,False,0,5,64
8037,False,0,5,41
8038,False,0,3,73
8039,True,100,4,65
8040,False,0,3,64
8041,False,0,1,0
8042,False,0,2,30
8043,False,0,4,45
8044,False,0,3,69
8045,False,0,2,39
8046,True,100,4,37
8047,False,0,3,38
8048,False,0,4,50
8049,True,100,3,47
8050,False,0,5,67
8051,True,100,5,83
8052,False,0,3,36
8053,False,0,3,31
8054,True,100,4,56
8055,True,100,4,30
8056,False,0,4,12
8057,False,0,5,29
8058,False,0,4,47
8059,True,100,4,84
8060,False,0,5,72
8061,False,0,4,30
8062,True,100,1,0
8063,False,0,5,42
8064,False,0,5,63
8065,False,0,4,78
8066,False,0,5,51
8067,True,100,4,31
8068,False,0,4,48
8069,True,100,2,12
8070,False,0,2,21
8071,False,0,3,45
8072,False,0,4,53
8073,False,0,4,34
8074,True,100,4,54
8075,False,0,2,16
8076,False,0,4,62
8077,False,0,3,58
8078,True,100,3,46
8079,False,0,5,76
8080,False,0,4,60
8081,False,0,4,55
8082,False,0,5,62
8083,False,0,2,33
8084,False,0,3,28
8085,True,100,5,62
8086,False,0,1,0
8087,False,0,5,47
8088,False,0,4,73
8089,True,100,4,42
8090,True,100,1,0
8091,False,0,4,69
8092,True,100,4,35
8093,True,100,1,0
8094,False,0,3,21
8095,False,0,4,75
8096,False,0,4,69
8097,True,100,4,34
8098,True,100,4,77
8099,False,0,3,51
8100,True,100,2,24
8101,False,0,2,17
8102,False,0,5,71
8103,True,100,3,68
8104,False,0,2,48
8105,False,0,3,32
8106,False,0,3,54
8107,False,0,5,38
8108,False,0,3,59
8109,False,0,4,45
8110,False,0,3,28
8111,False,0,4,32
8112,False,0,2,23
8113,False,0,3,43
8114,False,0,2,39
8115,False,0,3,42
8116,False,0,5,19
8117,True,100,5,63
8118,True,100,3,37
8119,True,100,3,50
8120,False,0,4,19
8121,False,0,3,60
8122,True,100,5,48
8123,False,0,5,60
8124,False,0,3,61
8125,True,100,5,75
8126,False,0,4,50
8127,True,100,2,5
8128,False,0,2,5
8129,False,0,5,75
8130,False,0,5,44
8131,True,100,4,49
8132,False,0,3,17
8133,False,0,3,56
8134,False,0,4,44
8135,False,0,5,70
8136,True,100,2,15
8137,False,0,5,54
8138,False,0,1,0
8139,False,0,2,39
8140,False,0,2,80
8141,False,0,4,70
8142,True,100,4,63
8143,False,0,2,39
8144,False,0,3,31
8145,False,0,4,70
8146,False,0,2,53
8147,True,100,3,82
8148,False,0,3,67
8149,False,0,4,79
8150,False,0,3,20
8151,False,0,5,45
8152,False,0,5,41
8153,True,100,2,7
8154,False,0,3,73
8155,True,100,1,0
8156,True,100,4,86
8157,False,0,3,30
8158,False,0,5,61
8159,False,0,3,29
8160,True,100,2,10
8161,False,0,2,81
8162,True,100,3,45
8163,False,0,2,55
8164,False,0,4,61
8165,False,0,4,80
8166,True,100,3,39
8167,False,0,2,47
8168,False,0,3,12
8169,False,0,4,58
8170,True,100,4,40
8171,True,100,4,72
8172,False,0,4,65
8173,False,0,4,85
8174,False,0,4,35
8175,False,0,3,35
8176,False,0,4,36
8177,False,0,2,1
8178,True,100,2,21
8179,False,0,2,26
8180,False,0,2,26
8181,False,0,3,65
8182,False,0,2,14
8183,True,100,4,33
8184,False,0,4,61
8185,False,0,5,73
8186,False,0,4,25
8187,False,0,3,56
8188,False,0,3,62
8189,True,100,5,41
8190,False,0,4,13
8191,True,100,2,1
8192,True,100,3,11
8193,True,100,5,45
8194,True,100,4,62
8195,False,0,4,51
8196,False,0,1,0
8197,False,0,4,29
8198,False,0,5,89
8199,True,100,5,80
8200,False,0,4,51
8201,True,100,3,35
8202,False,0,5,63
8203,True,100,2,64
8204,False,0,5,38
8205,False,0,2,1
8206,True,100,4,52
8207,False,0,3,28
8208,False,0,4,18
8209,True,100,5,64
8210,False,0,4,85
8211,False,0,4,34
8212,False,0,2,4
8213,True,100,5,74
8214,False,0,4,56
8215,False,0,3,52
8216,False,0,2,12
8217,True,100,5,41
8218,False,0,4,63
8219,False,0,2,51
8220,True,100,3,79
8221,False,0,4,54
8222,False,0,4,42
8223,False,0,2,18
8224,False,0,5,66
8225,False,0,5,74
8226,True,100,3,70
8227,False,0,4,37
8228,False,0,5,55
8229,False,0,4,64
8230,False,0,5,70
8231,True,100,3,59
8232,False,0,3,68
8233,True,100,4,32
8234,False,0,3,51
8235,False,0,5,44
8236,False,0,4,30
8237,False,0,4,43
8238,False,0,3,67
8239,False,0,2,45
8240,True,100,3,20
8241,False,0,3,87
8242,False,0,2,64
8243,True,100,3,7
8244,False,0,5,75
8245,True,100,5,73
8246,False,0,4,68
8247,False,0,1,0
8248,True,100,2,10
8249,True,100,4,46
8250,False,0,2,52
8251,False,0,3,39
8252,False,0,4,23
8253,True,100,5,67
8254,False,0,5,43
8255,False,0,5,39
8256,False,0,2,13
8257,True,100,5,58
8258,True,100,5,81
8259,False,0,3,59
8260,False,0,5,73
8261,True,100,2,16
8262,True,100,4,43
8263,False,0,5,87
8264,False,0,4,53
8265,False,0,5,60
8266,False,0,5,54
8267,True,100,3,43
8268,True,100,5,66
8269,False,0,5,51
8270,True,100,4,54
8271,False,0,3,60
8272,False,0,3,21
8273,False,0,4,50
8274,False,0,5,68
8275,False,0,2,3
8276,True,100,4,16
8277,False,0,2,24
8278,True,100,5,48
8279,False,0,3,67
8280,False,0,3,65
8281,False,0,4,75
8282,True,100,1,0
8283,False,0,1,0
8284,False,0,3,79
8285,True,100,2,23
8286,True,100,2,22
8287,False,0,3,68
8288,False,0,4,47
8289,False,0,2,53
8290,False,0,2,20
8291,False,0,4,39
8292,False,0,3,27
8293,True,100,4,15
8294,False,0,4,51
8295,False,0,3,4
8296,False,0,3,44
8297,False,0,5,58
8298,False,0,2,45
8299,False,0,5,75
8300,False,0,3,68
8301,True,100,3,53
8302,True,100,3,66
8303,True,100,4,48
8304,True,100,5,66
8305,True,100,5,49
8306,False,0,2,67
8307,True,100,3,38
8308,True,100,4,79
8309,False,0,2,29
8310,True,100,4,60
8311,False,0,4,71
8312,False,0,3,48
8313,True,100,4,59
8314,True,100,5,56
8315,False,0,5,47
8316,False,0,2,39
8317,False,0,3,51
8318,False,0,3,58
