journey_id,converted,conversion_value,total_touchpoints_in_journey,days_to_conversion
5941,False,0,2,2
5942,True,100,1,0
5943,False,0,2,1
5944,False,0,2,6
5945,True,100,3,9
5946,True,100,2,2
5947,False,0,1,0
5948,False,0,3,8
5949,False,0,2,11
5950,False,0,1,0
5951,False,0,2,7
5952,True,100,2,13
5953,False,0,2,5
5954,False,0,2,9
5955,False,0,5,8
5956,False,0,2,3
5957,True,100,4,9
5958,False,0,2,4
5959,False,0,1,0
5960,False,0,2,7
5961,True,100,3,7
5962,True,100,3,9
5963,False,0,2,7
5964,True,100,1,0
5965,False,0,2,3
5966,False,0,2,7
5967,False,0,1,0
5968,False,0,3,8
5969,False,0,2,7
5970,False,0,3,11
5971,False,0,3,13
5972,False,0,2,3
5973,False,0,2,1
5974,False,0,2,6
5975,True,100,1,0
5976,False,0,1,0
5977,True,100,3,3
5978,True,100,3,9
5979,False,0,2,6
5980,True,100,3,3
5981,False,0,2,5
5982,False,0,2,3
5983,True,100,2,2
5984,False,0,3,5
5985,False,0,1,0
5986,False,0,1,0
5987,False,0,1,0
5988,True,100,2,4
5989,True,100,1,0
5990,False,0,2,5
5991,False,0,1,0
5992,False,0,3,7
5993,False,0,2,12
5994,False,0,2,1
5995,False,0,2,2
5996,False,0,2,8
5997,False,0,1,0
5998,True,100,2,2
5999,False,0,2,4
6000,True,100,1,0
6001,True,100,4,8
6002,False,0,2,5
6003,True,100,4,11
6004,False,0,2,8
6005,False,0,4,9
6006,True,100,1,0
6007,False,0,2,11
6008,True,100,2,1
6009,False,0,3,3
6010,False,0,4,9
6011,False,0,2,2
6012,False,0,1,0
6013,False,0,2,9
6014,False,0,1,0
6015,True,100,2,7
6016,False,0,1,0
6017,False,0,1,0
6018,False,0,1,0
6019,False,0,2,2
6020,False,0,2,12
6021,False,0,2,7
6022,True,100,1,0
6023,False,0,1,0
6024,False,0,2,7
6025,False,0,2,6
6026,False,0,3,4
6027,False,0,3,6
6028,False,0,3,6
6029,False,0,1,0
6030,False,0,3,5
6031,True,100,3,11
6032,False,0,2,3
6033,False,0,3,8
6034,True,100,3,8
6035,False,0,2,7
6036,False,0,2,6
6037,True,100,2,12
6038,False,0,3,6
6039,False,0,2,3
6040,False,0,1,0
6041,False,0,2,9
6042,False,0,1,0
6043,False,0,4,6
6044,False,0,1,0
6045,False,0,1,0
6046,True,100,4,10
6047,False,0,1,0
6048,False,0,1,0
6049,True,100,2,11
6050,True,100,4,6
6051,True,100,1,0
6052,False,0,1,0
6053,False,0,2,7
6054,True,100,2,2
6055,True,100,1,0
6056,False,0,2,4
6057,True,100,2,11
6058,False,0,2,7
6059,False,0,2,10
6060,False,0,1,0
6061,False,0,1,0
6062,False,0,1,0
6063,False,0,1,0
6064,False,0,4,7
6065,False,0,1,0
6066,True,100,1,0
6067,False,0,3,9
6068,False,0,3,2
6069,True,100,2,5
6070,False,0,2,6
6071,False,0,1,0
6072,False,0,3,9
6073,False,0,2,3
6074,True,100,2,3
6075,False,0,2,3
6076,False,0,1,0
6077,True,100,2,9
6078,False,0,5,8
6079,False,0,1,0
6080,False,0,1,0
6081,True,100,1,0
6082,False,0,1,0
6083,True,100,2,2
6084,True,100,2,5
6085,False,0,1,0
6086,False,0,2,6
6087,False,0,2,1
6088,False,0,1,0
6089,False,0,3,5
6090,True,100,3,7
6091,True,100,1,0
6092,False,0,2,13
6093,False,0,1,0
6094,False,0,1,0
6095,True,100,2,6
6096,True,100,3,2
6097,False,0,3,11
6098,False,0,2,6
6099,False,0,1,0
6100,True,100,2,10
6101,False,0,1,0
6102,False,0,3,6
6103,True,100,2,2
6104,False,0,3,7
6105,True,100,2,2
6106,False,0,2,8
6107,False,0,1,0
6108,False,0,2,6
6109,True,100,2,3
6110,True,100,2,8
6111,True,100,3,13
6112,False,0,2,2
6113,False,0,1,0
6114,True,100,1,0
6115,False,0,2,8
6116,True,100,1,0
6117,False,0,3,7
6118,False,0,1,0
6119,False,0,4,10
6120,False,0,2,6
6121,False,0,2,8
6122,False,0,1,0
6123,False,0,2,5
6124,False,0,1,0
6125,False,0,3,8
6126,False,0,1,0
6127,True,100,1,0
6128,False,0,3,10
6129,True,100,2,3
6130,False,0,1,0
6131,False,0,1,0
6132,False,0,3,9
6133,False,0,4,10
6134,False,0,2,5
6135,True,100,2,7
6136,True,100,2,8
6137,True,100,2,4
6138,False,0,1,0
6139,True,100,3,11
6140,True,100,3,9
6141,False,0,1,0
6142,False,0,2,2
6143,False,0,4,11
6144,False,0,3,3
6145,False,0,1,0
6146,False,0,1,0
6147,False,0,1,0
6148,False,0,4,9
6149,False,0,2,2
6150,False,0,1,0
6151,False,0,1,0
6152,True,100,2,1
6153,True,100,2,4
6154,True,100,2,12
6155,False,0,2,4
6156,True,100,2,5
6157,False,0,1,0
6158,False,0,3,8
6159,True,100,1,0
6160,False,0,2,11
6161,False,0,2,9
6162,True,100,1,0
6163,True,100,1,0
6164,True,100,5,7
6165,True,100,2,1
6166,False,0,3,8
6167,False,0,2,4
6168,False,0,1,0
6169,False,0,1,0
6170,True,100,2,4
6171,False,0,1,0
6172,False,0,1,0
6173,True,100,3,8
6174,False,0,1,0
6175,False,0,1,0
6176,False,0,3,8
6177,False,0,1,0
6178,False,0,2,6
6179,False,0,2,5
6180,True,100,2,2
6181,False,0,2,5
6182,False,0,2,1
6183,True,100,3,9
6184,False,0,2,7
6185,False,0,1,0
6186,False,0,1,0
6187,False,0,1,0
6188,False,0,1,0
6189,True,100,3,9
6190,False,0,3,4
6191,False,0,3,10
6192,True,100,2,8
6193,False,0,3,3
6194,True,100,2,8
6195,False,0,1,0
6196,False,0,3,2
6197,False,0,2,5
6198,False,0,1,0
6199,False,0,3,9
6200,False,0,1,0
6201,False,0,3,4
6202,False,0,2,7
6203,True,100,2,8
6204,False,0,2,6
6205,True,100,1,0
6206,False,0,2,6
6207,False,0,1,0
6208,False,0,2,8
6209,False,0,2,3
6210,False,0,1,0
6211,False,0,3,8
6212,False,0,1,0
6213,False,0,3,5
6214,False,0,2,5
6215,False,0,3,11
6216,False,0,1,0
6217,False,0,1,0
6218,False,0,4,11
6219,False,0,1,0
6220,False,0,1,0
6221,False,0,2,2
6222,False,0,1,0
6223,False,0,5,12
6224,True,100,1,0
6225,False,0,3,12
6226,False,0,1,0
6227,False,0,2,2
6228,False,0,2,10
6229,True,100,2,3
6230,False,0,1,0
6231,False,0,3,12
6232,False,0,4,13
6233,True,100,1,0
6234,True,100,2,1
6235,True,100,3,13
6236,True,100,4,8
6237,False,0,1,0
6238,False,0,2,13
6239,True,100,2,10
6240,False,0,1,0
6241,False,0,3,10
6242,False,0,4,7
6243,False,0,2,2
6244,False,0,2,1
6245,False,0,2,1
6246,True,100,2,1
6247,True,100,2,5
6248,False,0,1,0
6249,True,100,2,7
6250,False,0,2,6
6251,True,100,1,0
6252,False,0,3,9
6253,False,0,1,0
6254,False,0,1,0
6255,True,100,1,0
6256,False,0,2,6
6257,False,0,3,9
6258,False,0,3,12
6259,True,100,2,12
6260,False,0,2,5
6261,False,0,1,0
6262,False,0,3,7
6263,False,0,2,3
6264,False,0,4,13
6265,True,100,2,13
6266,True,100,3,9
6267,False,0,2,3
6268,False,0,5,6
6269,False,0,1,0
6270,False,0,3,11
6271,False,0,2,8
6272,False,0,1,0
6273,True,100,3,3
6274,False,0,1,0
6275,True,100,1,0
6276,False,0,2,12
6277,True,100,1,0
6278,False,0,1,0
6279,True,100,1,0
6280,False,0,2,1
6281,False,0,2,5
6282,True,100,2,7
6283,False,0,1,0
6284,False,0,2,4
6285,True,100,2,6
6286,False,0,2,2
6287,False,0,1,0
6288,False,0,2,3
6289,False,0,1,0
6290,False,0,2,2
6291,True,100,1,0
6292,False,0,3,6
6293,True,100,1,0
6294,True,100,2,1
6295,True,100,3,6
6296,False,0,2,7
6297,True,100,1,0
6298,False,0,3,9
6299,True,100,2,12
6300,False,0,1,0
6301,True,100,2,6
6302,False,0,3,10
6303,False,0,1,0
6304,False,0,3,9
6305,True,100,1,0
6306,False,0,2,1
6307,False,0,1,0
6308,False,0,1,0
6309,True,100,3,5
6310,False,0,2,3
6311,False,0,2,4
6312,False,0,2,5
6313,False,0,1,0
6314,False,0,3,11
6315,False,0,1,0
6316,False,0,1,0
6317,False,0,1,0
6318,False,0,3,3
6319,False,0,3,4
6320,False,0,1,0
6321,False,0,2,5
6322,True,100,1,0
6323,False,0,3,7
6324,True,100,3,2
6325,True,100,2,2
6326,True,100,2,1
6327,False,0,2,10
6328,False,0,3,8
6329,False,0,1,0
6330,False,0,1,0
6331,True,100,4,8
6332,False,0,1,0
6333,False,0,2,5
6334,True,100,1,0
6335,False,0,2,7
6336,False,0,2,4
6337,False,0,1,0
6338,False,0,2,2
6339,True,100,2,9
6340,False,0,5,9
6341,False,0,1,0
6342,False,0,1,0
6343,False,0,2,8
6344,True,100,1,0
6345,True,100,5,12
6346,False,0,4,12
6347,False,0,1,0
6348,False,0,1,0
6349,True,100,1,0
6350,True,100,2,3
6351,True,100,2,12
6352,True,100,1,0
6353,False,0,1,0
6354,False,0,2,9
6355,True,100,1,0
6356,False,0,3,6
6357,False,0,1,0
6358,False,0,2,9
6359,False,0,3,6
6360,False,0,3,10
6361,False,0,2,5
6362,True,100,1,0
6363,False,0,2,4
6364,False,0,2,6
6365,False,0,2,2
6366,False,0,1,0
6367,False,0,1,0
6368,True,100,3,10
6369,False,0,2,9
6370,False,0,2,2
6371,True,100,2,2
6372,False,0,1,0
6373,False,0,2,6
6374,False,0,2,4
6375,False,0,3,8
6376,True,100,2,1
6377,True,100,3,12
6378,False,0,2,7
6379,False,0,1,0
6380,False,0,3,9
6381,False,0,1,0
6382,False,0,1,0
6383,False,0,3,5
6384,False,0,2,6
6385,False,0,2,12
6386,True,100,3,2
6387,False,0,4,9
6388,False,0,2,2
6389,False,0,3,8
6390,False,0,1,0
6391,False,0,1,0
6392,True,100,3,10
6393,False,0,3,10
6394,False,0,3,9
6395,False,0,1,0
6396,True,100,1,0
6397,False,0,1,0
6398,True,100,2,1
6399,False,0,2,5
6400,False,0,1,0
6401,True,100,1,0
6402,False,0,1,0
6403,False,0,2,6
6404,True,100,2,2
6405,False,0,1,0
6406,False,0,1,0
6407,True,100,1,0
6408,False,0,1,0
6409,True,100,2,4
6410,True,100,3,13
6411,True,100,1,0
6412,True,100,1,0
6413,True,100,1,0
6414,True,100,3,11
6415,True,100,2,2
6416,False,0,2,4
6417,False,0,4,11
6418,False,0,1,0
6419,False,0,2,2
6420,False,0,1,0
6421,False,0,1,0
6422,False,0,1,0
6423,False,0,2,1
6424,True,100,2,3
6425,False,0,2,13
6426,False,0,2,3
6427,False,0,1,0
6428,False,0,1,0
6429,False,0,1,0
6430,False,0,2,9
6431,True,100,2,1
6432,True,100,1,0
6433,False,0,3,8
6434,True,100,3,13
6435,True,100,2,10
6436,True,100,3,7
6437,True,100,4,10
6438,False,0,2,3
6439,False,0,1,0
6440,False,0,1,0
6441,False,0,1,0
6442,True,100,1,0
6443,False,0,1,0
6444,False,0,3,6
6445,False,0,2,2
6446,False,0,1,0
6447,False,0,3,11
6448,False,0,3,6
6449,False,0,2,1
6450,False,0,4,13
6451,False,0,1,0
6452,False,0,1,0
6453,False,0,2,1
6454,False,0,1,0
6455,False,0,1,0
6456,False,0,4,6
6457,False,0,2,2
6458,True,100,1,0
6459,False,0,2,5
6460,False,0,2,7
6461,False,0,3,8
6462,False,0,1,0
6463,True,100,2,6
6464,False,0,3,8
6465,False,0,1,0
6466,True,100,1,0
6467,False,0,1,0
6468,True,100,3,9
6469,False,0,2,8
6470,True,100,1,0
6471,False,0,2,12
6472,False,0,2,1
6473,False,0,3,6
6474,True,100,4,3
6475,False,0,1,0
6476,False,0,1,0
6477,False,0,2,6
6478,False,0,3,4
6479,False,0,1,0
6480,False,0,1,0
6481,False,0,3,7
6482,True,100,3,6
6483,False,0,1,0
6484,False,0,2,1
6485,True,100,1,0
6486,False,0,2,1
6487,True,100,2,9
6488,False,0,3,4
6489,False,0,2,2
6490,False,0,2,6
6491,False,0,1,0
6492,True,100,2,11
6493,False,0,1,0
6494,True,100,2,7
6495,False,0,1,0
6496,True,100,2,6
6497,False,0,2,9
6498,False,0,2,2
6499,False,0,1,0
6500,False,0,1,0
6501,False,0,1,0
6502,True,100,2,11
6503,False,0,1,0
6504,False,0,1,0
6505,False,0,3,6
6506,False,0,2,1
6507,False,0,3,12
6508,False,0,2,2
6509,False,0,3,7
6510,False,0,1,0
6511,False,0,2,7
6512,True,100,2,2
6513,False,0,2,5
6514,True,100,2,6
6515,False,0,2,3
6516,False,0,1,0
6517,True,100,3,7
6518,False,0,2,2
6519,True,100,1,0
6520,True,100,1,0
6521,False,0,1,0
6522,False,0,3,7
6523,False,0,1,0
6524,False,0,2,1
6525,False,0,1,0
6526,True,100,1,0
6527,False,0,4,9
6528,False,0,1,0
6529,False,0,2,9
6530,False,0,1,0
6531,False,0,3,2
6532,False,0,1,0
6533,False,0,1,0
6534,True,100,2,3
6535,False,0,1,0
6536,True,100,1,0
6537,False,0,2,6
6538,False,0,3,8
6539,True,100,1,0
6540,False,0,1,0
6541,True,100,2,4
6542,False,0,1,0
6543,False,0,3,12
6544,False,0,3,12
6545,False,0,1,0
6546,False,0,3,7
6547,False,0,1,0
6548,False,0,4,7
6549,False,0,1,0
6550,True,100,2,2
6551,False,0,2,9
6552,False,0,1,0
6553,True,100,2,3
6554,True,100,2,1
6555,False,0,3,12
6556,True,100,2,2
6557,False,0,1,0
6558,False,0,3,5
6559,True,100,3,13
6560,False,0,2,2
6561,False,0,2,5
6562,False,0,1,0
6563,False,0,2,3
6564,False,0,1,0
6565,True,100,2,4
6566,False,0,1,0
6567,True,100,1,0
6568,False,0,3,9
6569,True,100,2,1
6570,False,0,1,0
6571,True,100,2,7
6572,False,0,1,0
6573,False,0,4,8
6574,False,0,1,0
6575,False,0,1,0
6576,False,0,4,10
6577,False,0,3,11
6578,False,0,1,0
6579,True,100,2,1
6580,False,0,3,10
6581,False,0,2,9
6582,True,100,2,1
6583,False,0,1,0
6584,False,0,2,5
6585,False,0,2,5
6586,True,100,3,5
6587,False,0,3,7
6588,True,100,1,0
6589,False,0,3,11
6590,True,100,1,0
6591,True,100,1,0
6592,False,0,2,1
6593,False,0,1,0
6594,False,0,3,6
6595,False,0,1,0
6596,False,0,2,5
6597,False,0,2,9
6598,False,0,1,0
6599,False,0,2,4
6600,False,0,1,0
6601,False,0,3,4
6602,True,100,2,5
6603,False,0,3,11
6604,True,100,2,2
6605,False,0,1,0
6606,True,100,1,0
6607,False,0,1,0
6608,False,0,1,0
6609,False,0,1,0
6610,False,0,1,0
6611,False,0,1,0
6612,False,0,2,8
6613,False,0,2,3
6614,True,100,2,5
6615,False,0,1,0
6616,False,0,2,3
6617,False,0,2,13
6618,True,100,1,0
6619,True,100,1,0
6620,False,0,5,12
6621,False,0,1,0
6622,False,0,3,9
6623,True,100,2,6
6624,False,0,2,1
6625,False,0,2,5
6626,True,100,2,8
6627,False,0,2,4
6628,False,0,3,4
6629,True,100,3,11
6630,False,0,1,0
6631,True,100,1,0
6632,True,100,2,1
6633,False,0,3,6
6634,True,100,2,1
6635,False,0,1,0
6636,False,0,2,11
6637,True,100,2,4
6638,False,0,4,10
6639,False,0,1,0
6640,True,100,3,5
6641,False,0,3,9
6642,False,0,1,0
6643,False,0,2,13
6644,False,0,2,7
6645,False,0,2,7
6646,True,100,3,11
6647,False,0,3,8
6648,False,0,1,0
6649,True,100,3,9
6650,False,0,2,8
6651,False,0,3,9
6652,False,0,3,9
6653,False,0,5,13
6654,False,0,1,0
6655,False,0,2,3
6656,False,0,2,4
6657,False,0,1,0
6658,False,0,2,10
6659,False,0,3,13
6660,False,0,2,11
6661,True,100,1,0
6662,True,100,3,8
6663,True,100,2,1
6664,True,100,1,0
6665,False,0,1,0
6666,False,0,1,0
6667,True,100,2,8
6668,True,100,1,0
6669,False,0,1,0
6670,True,100,3,7
6671,True,100,4,11
6672,False,0,1,0
6673,False,0,3,5
6674,False,0,2,2
6675,True,100,1,0
6676,False,0,1,0
6677,False,0,2,9
6678,False,0,3,5
6679,False,0,2,7
6680,False,0,2,5
6681,False,0,2,1
6682,True,100,1,0
6683,True,100,2,5
6684,True,100,2,3
6685,False,0,2,6
6686,False,0,3,7
6687,True,100,3,7
6688,False,0,2,5
6689,True,100,1,0
6690,False,0,2,2
6691,False,0,2,4
6692,False,0,1,0
6693,True,100,1,0
6694,False,0,2,4
6695,False,0,2,5
6696,True,100,2,4
6697,False,0,1,0
6698,False,0,1,0
6699,False,0,1,0
6700,False,0,2,5
6701,False,0,1,0
6702,False,0,2,6
6703,True,100,3,11
6704,False,0,1,0
6705,False,0,2,6
6706,False,0,1,0
6707,False,0,3,8
6708,False,0,2,2
6709,True,100,2,5
6710,True,100,1,0
6711,False,0,1,0
6712,False,0,2,4
6713,True,100,2,8
6714,False,0,2,5
6715,False,0,2,1
6716,False,0,3,4
6717,False,0,1,0
6718,False,0,1,0
6719,True,100,1,0
6720,False,0,3,9
6721,False,0,1,0
6722,True,100,1,0
6723,False,0,1,0
6724,False,0,1,0
6725,True,100,2,8
6726,False,0,2,8
6727,True,100,1,0
6728,True,100,1,0
6729,False,0,2,11
6730,False,0,3,4
6731,True,100,2,2
6732,True,100,2,4
6733,False,0,2,1
6734,False,0,3,4
6735,False,0,1,0
6736,False,0,1,0
6737,False,0,2,3
6738,False,0,3,3
6739,False,0,1,0
6740,False,0,4,11
6741,False,0,2,2
6742,False,0,1,0
6743,True,100,4,7
6744,False,0,1,0
6745,False,0,2,11
6746,False,0,1,0
6747,True,100,2,6
6748,False,0,2,2
6749,False,0,2,7
6750,True,100,3,12
6751,False,0,1,0
6752,True,100,1,0
6753,False,0,2,12
6754,False,0,1,0
6755,False,0,2,10
6756,False,0,2,5
6757,False,0,2,4
6758,True,100,2,8
6759,True,100,2,2
6760,False,0,1,0
6761,False,0,1,0
6762,True,100,1,0
6763,False,0,2,2
6764,False,0,2,2
6765,False,0,2,2
6766,True,100,1,0
6767,True,100,3,7
6768,True,100,2,3
6769,False,0,3,3
6770,True,100,1,0
6771,False,0,1,0
6772,False,0,1,0
6773,False,0,4,10
6774,False,0,1,0
6775,False,0,5,11
6776,True,100,1,0
6777,True,100,3,3
6778,True,100,2,12
6779,False,0,3,12
6780,True,100,1,0
6781,False,0,1,0
6782,False,0,2,6
6783,False,0,1,0
6784,True,100,1,0
6785,False,0,3,5
6786,True,100,1,0
6787,True,100,2,11
6788,True,100,3,4
6789,True,100,3,3
6790,True,100,3,2
6791,True,100,1,0
6792,False,0,2,2
6793,False,0,1,0
6794,False,0,1,0
6795,False,0,1,0
6796,False,0,1,0
6797,False,0,3,10
6798,True,100,1,0
6799,False,0,1,0
6800,False,0,2,1
6801,False,0,2,7
6802,False,0,3,6
6803,False,0,1,0
6804,True,100,4,5
6805,True,100,2,3
6806,True,100,3,9
6807,False,0,1,0
6808,False,0,3,7
6809,False,0,2,1
6810,False,0,2,8
6811,True,100,3,7
6812,False,0,1,0
6813,True,100,3,8
6814,False,0,3,12
6815,False,0,2,2
6816,False,0,2,12
6817,False,0,1,0
6818,False,0,2,1
6819,False,0,1,0
6820,True,100,3,11
6821,True,100,3,3
6822,False,0,2,2
6823,False,0,2,2
6824,False,0,1,0
6825,True,100,2,3
6826,False,0,2,8
6827,False,0,3,6
6828,False,0,3,9
6829,False,0,3,12
6830,True,100,3,11
6831,False,0,2,3
6832,True,100,2,5
6833,False,0,3,3
6834,False,0,1,0
6835,False,0,2,6
6836,False,0,1,0
6837,True,100,2,10
6838,True,100,3,4
6839,False,0,3,11
6840,True,100,2,2
6841,False,0,2,7
6842,False,0,3,4
6843,True,100,1,0
6844,False,0,2,1
6845,False,0,2,6
6846,False,0,3,11
6847,True,100,2,1
6848,False,0,2,5
6849,False,0,1,0
6850,False,0,2,3
6851,True,100,2,2
6852,False,0,1,0
6853,False,0,1,0
6854,True,100,2,2
6855,False,0,2,2
6856,False,0,2,8
6857,True,100,1,0
6858,False,0,3,5
6859,False,0,2,9
6860,False,0,2,10
6861,True,100,1,0
6862,False,0,1,0
6863,False,0,2,7
6864,False,0,2,7
6865,False,0,1,0
6866,False,0,1,0
6867,False,0,4,12
6868,False,0,3,12
6869,True,100,2,3
6870,False,0,2,1
6871,False,0,2,4
6872,False,0,1,0
6873,False,0,1,0
6874,True,100,1,0
6875,False,0,3,2
6876,True,100,1,0
6877,True,100,1,0
6878,False,0,1,0
6879,False,0,2,2
6880,False,0,3,4
6881,False,0,1,0
6882,False,0,3,8
6883,True,100,2,8
6884,False,0,3,6
6885,False,0,1,0
6886,False,0,2,9
6887,False,0,3,11
6888,True,100,3,2
6889,True,100,3,9
6890,False,0,3,8
6891,False,0,2,10
6892,False,0,1,0
6893,False,0,5,7
6894,True,100,1,0
6895,False,0,3,2
6896,False,0,3,11
6897,False,0,3,9
6898,False,0,2,2
6899,False,0,2,5
6900,False,0,2,12
6901,False,0,2,3
6902,True,100,2,13
6903,False,0,1,0
6904,False,0,2,9
6905,False,0,1,0
6906,False,0,1,0
6907,True,100,2,7
6908,True,100,2,6
6909,False,0,3,7
6910,False,0,1,0
6911,True,100,2,1
6912,False,0,1,0
6913,False,0,2,8
6914,False,0,2,5
6915,False,0,1,0
6916,False,0,3,4
6917,False,0,1,0
6918,False,0,2,3
6919,True,100,1,0
6920,False,0,2,5
6921,False,0,2,4
6922,True,100,3,4
6923,True,100,1,0
6924,True,100,1,0
6925,True,100,3,11
6926,False,0,1,0
6927,True,100,2,4
6928,False,0,1,0
6929,False,0,3,9
6930,False,0,3,5
6931,False,0,1,0
6932,False,0,1,0
6933,True,100,4,8
6934,True,100,1,0
6935,False,0,1,0
6936,True,100,2,2
6937,False,0,2,4
6938,True,100,2,8
6939,False,0,2,6
6940,True,100,1,0
6941,True,100,5,10
6942,True,100,2,9
6943,False,0,4,6
6944,False,0,2,1
6945,False,0,2,3
6946,False,0,1,0
6947,False,0,2,1
6948,True,100,2,9
6949,True,100,1,0
6950,False,0,4,12
6951,False,0,1,0
6952,False,0,2,2
6953,False,0,2,2
6954,False,0,2,1
6955,False,0,1,0
6956,True,100,2,8
6957,False,0,1,0
6958,True,100,4,10
6959,False,0,2,2
6960,False,0,2,11
6961,False,0,2,4
6962,True,100,1,0
6963,True,100,2,5
6964,True,100,1,0
6965,False,0,2,4
6966,True,100,2,12
6967,False,0,3,10
6968,False,0,3,8
6969,False,0,2,6
6970,True,100,1,0
6971,False,0,2,8
6972,False,0,2,7
6973,False,0,1,0
6974,True,100,1,0
6975,True,100,1,0
6976,True,100,2,3
6977,True,100,1,0
6978,False,0,1,0
6979,False,0,1,0
6980,False,0,2,1
6981,False,0,1,0
6982,False,0,2,7
6983,False,0,2,4
6984,False,0,2,4
6985,True,100,1,0
6986,False,0,2,5
6987,True,100,1,0
6988,False,0,1,0
6989,False,0,1,0
6990,False,0,2,9
6991,True,100,3,7
6992,False,0,2,4
6993,True,100,1,0
6994,True,100,2,6
6995,False,0,4,12
6996,False,0,3,5
6997,False,0,1,0
6998,True,100,2,5
6999,False,0,1,0
7000,True,100,1,0
7001,False,0,1,0
7002,True,100,1,0
7003,True,100,1,0
7004,True,100,1,0
7005,False,0,1,0
7006,False,0,1,0
7007,True,100,3,11
7008,False,0,3,4
7009,False,0,1,0
7010,True,100,1,0
7011,False,0,2,1
7012,True,100,1,0
7013,True,100,2,11
7014,False,0,2,4
7015,False,0,1,0
7016,False,0,3,7
7017,False,0,1,0
7018,False,0,1,0
7019,True,100,4,6
7020,False,0,2,2
7021,False,0,2,5
7022,True,100,1,0
7023,True,100,3,9
7024,False,0,1,0
7025,True,100,2,5
7026,True,100,2,10
7027,False,0,1,0
7028,False,0,3,7
7029,False,0,3,6
7030,False,0,1,0
7031,False,0,1,0
7032,False,0,2,1
7033,False,0,1,0
7034,False,0,1,0
7035,True,100,1,0
7036,False,0,2,12
7037,True,100,3,11
7038,True,100,1,0
7039,False,0,1,0
7040,False,0,3,6
7041,True,100,2,2
7042,False,0,2,9
7043,True,100,1,0
7044,False,0,2,3
7045,True,100,1,0
7046,False,0,2,2
7047,True,100,2,1
7048,False,0,2,1
7049,True,100,1,0
7050,False,0,2,6
7051,False,0,1,0
7052,True,100,1,0
7053,False,0,3,4
7054,True,100,2,4
7055,False,0,1,0
7056,False,0,3,9
7057,False,0,2,9
7058,False,0,1,0
7059,False,0,4,10
7060,False,0,3,6
7061,False,0,1,0
7062,False,0,3,4
7063,True,100,1,0
7064,True,100,3,9
7065,False,0,2,4
7066,True,100,2,5
7067,True,100,2,3
7068,True,100,3,9
7069,True,100,2,3
7070,True,100,2,10
7071,False,0,2,10
7072,True,100,2,5
7073,True,100,3,7
7074,False,0,1,0
7075,False,0,2,7
7076,True,100,1,0
7077,False,0,2,6
7078,True,100,3,7
7079,False,0,1,0
7080,True,100,2,2
7081,True,100,3,10
7082,False,0,3,9
7083,False,0,3,8
7084,False,0,3,9
7085,False,0,1,0
7086,False,0,1,0
7087,False,0,2,1
7088,True,100,3,4
7089,True,100,3,2
7090,False,0,2,1
7091,False,0,2,3
7092,False,0,1,0
7093,False,0,3,5
7094,True,100,1,0
7095,False,0,3,6
7096,True,100,1,0
7097,True,100,1,0
7098,False,0,2,3
7099,False,0,3,9
7100,True,100,2,9
7101,False,0,3,3
7102,False,0,1,0
7103,True,100,4,9
7104,False,0,3,4
7105,True,100,3,3
7106,False,0,2,2
7107,False,0,2,12
7108,False,0,3,4
7109,True,100,3,6
7110,False,0,3,11
7111,False,0,1,0
7112,False,0,1,0
7113,True,100,1,0
7114,False,0,2,8
7115,False,0,1,0
7116,False,0,1,0
7117,False,0,3,12
7118,False,0,1,0
7119,True,100,2,8
7120,False,0,2,3
7121,False,0,2,1
7122,False,0,2,8
7123,False,0,3,4
7124,True,100,3,7
7125,False,0,3,3
7126,True,100,2,4
7127,False,0,3,4
7128,False,0,3,3
7129,False,0,1,0
7130,False,0,3,5
7131,False,0,1,0
7132,False,0,3,5
7133,False,0,2,1
7134,False,0,1,0
7135,False,0,1,0
7136,True,100,1,0
7137,False,0,1,0
7138,False,0,3,7
7139,True,100,1,0
7140,True,100,2,2
7141,False,0,1,0
7142,True,100,4,8
7143,False,0,2,10
7144,False,0,1,0
7145,False,0,2,5
7146,False,0,3,6
7147,False,0,2,2
7148,True,100,1,0
7149,False,0,1,0
7150,True,100,2,6
7151,False,0,3,4
7152,False,0,1,0
7153,True,100,3,9
7154,False,0,1,0
7155,False,0,2,2
7156,False,0,3,5
7157,False,0,2,6
7158,False,0,3,4
7159,False,0,2,4
7160,False,0,4,3
7161,False,0,3,5
7162,False,0,1,0
7163,True,100,2,5
7164,False,0,2,8
7165,False,0,2,3
7166,False,0,2,4
7167,False,0,3,9
7168,True,100,1,0
7169,False,0,1,0
7170,True,100,1,0
7171,False,0,2,1
7172,False,0,3,3
7173,True,100,2,3
7174,False,0,1,0
7175,False,0,1,0
7176,False,0,1,0
7177,False,0,3,7
7178,True,100,2,10
7179,False,0,3,13
7180,True,100,3,6
7181,False,0,1,0
7182,True,100,2,7
7183,True,100,2,4
7184,False,0,3,5
7185,False,0,4,13
7186,False,0,2,1
7187,True,100,1,0
7188,False,0,1,0
7189,False,0,2,11
7190,False,0,3,5
7191,False,0,2,3
7192,True,100,1,0
7193,False,0,2,4
7194,False,0,2,7
7195,False,0,3,10
7196,False,0,1,0
7197,True,100,1,0
7198,True,100,2,2
7199,False,0,1,0
7200,False,0,3,10
7201,False,0,1,0
7202,False,0,2,4
7203,False,0,4,10
7204,False,0,1,0
7205,False,0,1,0
7206,True,100,2,6
7207,False,0,1,0
7208,False,0,2,12
7209,True,100,3,9
